Date,portfolio
2021-04-13,1485.2987604141235
2021-04-14,1473.8112077713013
2021-04-15,1491.515061378479
2021-04-16,1488.5288009643555
2021-04-19,1474.6074304580688
2021-04-20,1462.4333477020264
2021-04-21,1475.4855813980103
2021-04-22,1452.607003211975
2021-04-23,1466.4207210540771
2021-04-26,1479.4404916763306
2021-04-27,1481.6260166168213
2021-04-28,1459.1485681533813
2021-04-29,1485.090919494629
2021-04-30,1473.1223421096802
2021-05-03,1478.143970489502
2021-05-04,1468.328013420105
2021-05-05,1463.7933282852173
2021-05-06,1477.7045764923096
2021-05-07,1489.4380779266357
2021-05-10,1459.4568977355957
2021-05-11,1447.8672189712524
2021-05-12,1417.9440803527832
2021-05-13,1429.5984592437744
2021-05-14,1459.9063320159912
2021-05-17,1459.8241338729858
2021-05-18,1446.8360424041748
2021-05-19,1447.0539588928223
2021-05-20,1467.03218460083
2021-05-21,1470.8323936462402
2021-05-24,1486.2506656646729
2021-05-25,1484.0237712860107
2021-05-26,1484.012897491455
2021-05-27,1498.3269424438477
2021-05-28,1494.5003604888916
2021-06-01,1503.5455141067505
2021-06-02,1511.1595830917358
2021-06-03,1498.2158517837524
2021-06-04,1511.8489971160889
2021-06-07,1521.7913455963135
2021-06-08,1516.63108253479
2021-06-09,1506.9849939346313
2021-06-10,1513.6972093582153
2021-06-11,1514.848466873169
2021-06-14,1520.0533809661865
2021-06-15,1521.5942115783691
2021-06-16,1505.166877746582
2021-06-17,1510.6598405838013
2021-06-18,1486.0620374679565
2021-06-21,1508.5462408065796
2021-06-22,1517.0113916397095
2021-06-23,1518.352279663086
2021-06-24,1537.4009227752686
2021-06-25,1538.0933828353882
2021-06-28,1544.0381135940552
2021-06-29,1537.9804582595825
2021-06-30,1548.217553138733
2021-07-01,1555.2170114517212
2021-07-02,1555.373408317566
2021-07-06,1549.2109928131104
2021-07-07,1539.2217855453491
2021-07-08,1533.261911392212
2021-07-09,1552.8129453659058
2021-07-12,1555.7681293487549
2021-07-13,1542.657060623169
2021-07-14,1535.283290863037
2021-07-15,1526.5060863494873
2021-07-16,1507.8170366287231
2021-07-19,1479.6971969604492
2021-07-20,1508.292721748352
2021-07-21,1526.7223634719849
2021-07-22,1528.9069032669067
2021-07-23,1554.0429944992065
2021-07-26,1561.5800094604492
2021-07-27,1546.908893585205
2021-07-28,1564.3038110733032
2021-07-29,1558.4186735153198
2021-07-30,1551.4111738204956
2021-08-02,1545.6780996322632
2021-08-03,1565.8439121246338
2021-08-04,1560.5806512832642
2021-08-05,1569.8556652069092
2021-08-06,1568.5802211761475
2021-08-09,1559.572401046753
2021-08-10,1556.8324213027954
2021-08-11,1562.5050954818726
2021-08-12,1559.1585187911987
2021-08-13,1559.7453536987305
2021-08-16,1559.1285858154297
2021-08-17,1539.7281665802002
2021-08-18,1514.8844566345215
2021-08-19,1501.9091367721558
2021-08-20,1510.8754978179932
2021-08-23,1534.4160299301147
2021-08-24,1537.776219367981
2021-08-25,1544.4433097839355
2021-08-26,1529.3849964141846
2021-08-27,1555.8725147247314
2021-08-30,1560.0202341079712
2021-08-31,1563.007586479187
2021-09-01,1559.468677520752
2021-09-02,1557.32936668396
2021-09-03,1554.5119142532349
2021-09-07,1551.6641674041748
2021-09-08,1537.2334871292114
2021-09-09,1533.6580686569214
2021-09-10,1523.0867948532104
2021-09-13,1533.5591735839844
2021-09-14,1524.1965913772583
2021-09-15,1531.8415336608887
2021-09-16,1530.7631454467773
2021-09-17,1518.251049041748
2021-09-20,1486.6778182983398
2021-09-21,1491.1233081817627
2021-09-22,1496.8928384780884
2021-09-23,1517.1259880065918
2021-09-24,1525.7659349441528
2021-09-27,1533.2815761566162
2021-09-28,1495.532868385315
2021-09-29,1501.2330913543701
2021-09-30,1489.9196434020996
2021-10-01,1511.3059692382812
2021-10-04,1482.339020729065
2021-10-05,1496.320731163025
2021-10-06,1496.2337474822998
2021-10-07,1499.8333234786987
2021-10-08,1500.5301504135132
2021-10-11,1489.976203918457
2021-10-12,1476.6511030197144
2021-10-13,1474.6631937026978
2021-10-14,1492.0623216629028
2021-10-15,1496.5749311447144
2021-10-18,1507.8482580184937
2021-10-19,1519.0838737487793
2021-10-20,1527.1953125
2021-10-21,1517.2636756896973
2021-10-22,1500.7286825180054
2021-10-25,1503.0391864776611
2021-10-26,1487.7518310546875
2021-10-27,1471.1079683303833
2021-10-28,1480.7340841293335
2021-10-29,1482.4087982177734
2021-11-01,1508.0859727859497
2021-11-02,1510.5801048278809
2021-11-03,1524.068058013916
2021-11-04,1536.263090133667
2021-11-05,1558.9018869400024
2021-11-08,1573.277328491211
2021-11-09,1566.4260120391846
2021-11-10,1541.6121339797974
2021-11-11,1549.1435585021973
2021-11-12,1569.254264831543
2021-11-15,1585.025556564331
2021-11-16,1575.09130859375
2021-11-17,1570.7662754058838
2021-11-18,1574.6029205322266
2021-11-19,1575.6238040924072
2021-11-22,1561.5666961669922
2021-11-23,1558.153549194336
2021-11-24,1574.7566452026367
2021-11-26,1522.4542427062988
2021-11-29,1547.7547912597656
2021-11-30,1519.4433393478394
2021-12-01,1483.9808139801025
2021-12-02,1505.490478515625
2021-12-03,1488.5885963439941
2021-12-06,1519.4732933044434
2021-12-07,1556.5759143829346
2021-12-08,1574.1596927642822
2021-12-09,1557.5549411773682
2021-12-10,1561.2173194885254
2021-12-13,1540.902675628662
2021-12-14,1540.3722114562988
2021-12-15,1573.673625946045
2021-12-16,1548.387773513794
2021-12-17,1542.6657581329346
2021-12-20,1517.609510421753
2021-12-21,1568.3098793029785
2021-12-22,1572.7057361602783
2021-12-23,1592.1405868530273
2021-12-27,1619.4487113952637
2021-12-28,1619.973976135254
2021-12-29,1613.846212387085
2021-12-30,1606.8862762451172
2021-12-31,1593.160171508789
2022-01-03,1627.0398139953613
2022-01-04,1632.7031574249268
2022-01-05,1599.762372970581
2022-01-06,1605.359260559082
2022-01-07,1606.252923965454
2022-01-10,1599.3225765228271
2022-01-11,1624.5080318450928
2022-01-12,1625.9706726074219
2022-01-13,1616.1708450317383
2022-01-14,1631.080364227295
2022-01-18,1596.0602626800537
2022-01-19,1568.1414947509766
2022-01-20,1541.4139385223389
2022-01-21,1504.083641052246
2022-01-24,1503.5740146636963
2022-01-25,1502.725046157837
2022-01-26,1487.0006713867188
2022-01-27,1462.7721214294434
2022-01-28,1497.0160942077637
2022-01-31,1538.4473342895508
2022-02-01,1562.227460861206
2022-02-02,1579.1982707977295
2022-02-03,1478.0410079956055
2022-02-04,1478.2638845443726
2022-02-07,1474.4538145065308
2022-02-08,1504.0930318832397
2022-02-09,1531.1599550247192
2022-02-10,1508.379174232483
2022-02-11,1467.7341136932373
2022-02-14,1460.533703804016
2022-02-15,1496.9813566207886
2022-02-16,1488.0753870010376
2022-02-17,1454.2684965133667
2022-02-18,1439.436918258667
2022-02-22,1419.2545490264893
2022-02-23,1392.9144954681396
2022-02-24,1414.3063344955444
2022-02-25,1446.2177019119263
2022-02-28,1449.0035419464111
2022-03-01,1396.1393194198608
2022-03-02,1431.2021913528442
2022-03-03,1409.6095142364502
2022-03-04,1378.327971458435
2022-03-07,1323.6036262512207
2022-03-08,1330.9714469909668
2022-03-09,1367.7314729690552
2022-03-10,1346.459674835205
2022-03-11,1325.2971906661987
2022-03-14,1317.105640411377
2022-03-15,1351.8431253433228
2022-03-16,1399.2238883972168
2022-03-17,1414.8339672088623
2022-03-18,1436.8677673339844
2022-03-21,1426.1127309799194
2022-03-22,1443.548041343689
2022-03-23,1423.5705699920654
2022-03-24,1457.7496013641357
2022-03-25,1464.4738912582397
2022-03-28,1469.9347019195557
2022-03-29,1495.030966758728
2022-03-30,1485.2187061309814
2022-03-31,1453.490873336792
2022-04-01,1452.5057172775269
2022-04-04,1473.6552753448486
2022-04-05,1446.254698753357
2022-04-06,1429.038496017456
2022-04-07,1428.0581741333008
2022-04-08,1419.0972547531128
2022-04-11,1393.9615812301636
2022-04-12,1389.1158590316772
2022-04-13,1412.7631177902222
2022-04-14,1395.2749547958374
2022-04-18,1397.4952459335327
2022-04-19,1426.3721628189087
2022-04-20,1415.7875356674194
2022-04-21,1389.9281396865845
2022-04-22,1359.0887660980225
2022-04-25,1371.1753969192505
2022-04-26,1327.9351873397827
2022-04-27,1304.6455879211426
2022-04-28,1349.403286933899
2022-04-29,1305.7731475830078
2022-05-02,1320.9768886566162
2022-05-03,1334.1086015701294
2022-05-04,1383.1585083007812
2022-05-05,1330.7313804626465
2022-05-06,1324.5748472213745
2022-05-09,1275.1304788589478
2022-05-10,1280.315517425537
2022-05-11,1253.5449132919312
2022-05-12,1244.489860534668
2022-05-13,1281.4418830871582
2022-05-16,1276.3592948913574
2022-05-17,1309.9519805908203
2022-05-18,1256.402440071106
2022-05-19,1246.9350814819336
2022-05-20,1239.2579336166382
2022-05-23,1265.1534242630005
2022-05-24,1236.8254899978638
2022-05-25,1252.7916288375854
2022-05-26,1288.797568321228
2022-05-27,1320.170783996582
2022-05-31,1317.0701522827148
2022-06-01,1303.2650127410889
2022-06-02,1337.096842765808
2022-06-03,1310.1193351745605
2022-06-06,1313.0362749099731
2022-06-07,1321.968339920044
2022-06-08,1307.2167873382568
2022-06-09,1264.0105047225952
2022-06-10,1223.491717338562
2022-06-13,1167.1654529571533
2022-06-14,1171.9445247650146
2022-06-15,1198.6835536956787
2022-06-16,1155.1102018356323
2022-06-17,1170.2885961532593
2022-06-21,1181.7095184326172
2022-06-22,1178.5512418746948
2022-06-23,1181.2714929580688
2022-06-24,1223.3746128082275
2022-06-27,1218.0330715179443
2022-06-28,1192.530122756958
2022-06-29,1189.249945640564
2022-06-30,1177.1534461975098
2022-07-01,1179.3912591934204
2022-07-05,1189.9284143447876
2022-07-06,1190.042857170105
2022-07-07,1215.5426044464111
2022-07-08,1215.7333459854126
2022-07-11,1196.468508720398
2022-07-12,1204.516653060913
2022-07-13,1200.7853727340698
2022-07-14,1201.0082912445068
2022-07-15,1226.7087421417236
2022-07-18,1220.1151399612427
2022-07-19,1253.0458307266235
2022-07-20,1269.6470861434937
2022-07-21,1276.4303951263428
2022-07-22,1254.148003578186
2022-07-25,1250.9432744979858
2022-07-26,1232.41282081604
2022-07-27,1263.1685066223145
2022-07-28,1259.8560390472412
2022-07-29,1266.3898639678955
