Date,AAPL,WMT,IBM,MU,BA,AXP,NVDA,AMGN,F,BP,META,AMD,INTC
2015-03-24,28.355655670166016,22.850387573242188,102.75586700439453,27.43630599975586,133.4568634033203,70.65345001220703,0.5397335290908813,126.49279022216797,10.112213134765625,22.603979110717773,85.05390930175781,2.7899999618530273,23.79243278503418
2015-03-25,27.61481285095215,22.374393463134766,100.36033630371094,26.072341918945312,130.44717407226562,69.55937194824219,0.5069640278816223,122.38583374023438,9.880173683166504,22.890031814575195,82.67108917236328,2.630000114440918,23.096969604492188
2015-03-26,27.807294845581055,22.53122329711914,101.23660278320312,26.16065788269043,130.3943634033203,68.1440658569336,0.5052772760391235,122.3325424194336,9.776362419128418,22.775611877441406,82.76081848144531,2.6500000953674316,23.24379539489746
2015-03-27,27.585716247558594,22.382652282714844,101.1167984008789,26.180280685424805,130.99278259277344,67.70121002197266,0.515156090259552,123.88689422607422,9.758042335510254,22.661191940307617,83.04994201660156,2.7200000286102295,24.727441787719727
2015-03-30,28.284034729003906,22.707311630249023,102.54781341552734,26.180280685424805,134.38092041015625,67.77066802978516,0.5173247456550598,125.19745635986328,9.867958068847656,22.792776107788086,82.95024108886719,2.700000047683716,24.310165405273438
2015-03-31,27.849822998046875,22.630273818969727,101.1798324584961,26.621854782104492,132.0752410888672,68.05818176269531,0.5043134689331055,121.7990951538086,9.855746269226074,22.37512969970703,81.97319030761719,2.680000066757202,24.163341522216797
2015-04-01,27.809534072875977,22.206562042236328,100.34771728515625,26.621854782104492,130.8079833984375,68.76383209228516,0.5062411427497864,119.70378112792969,9.715301513671875,22.598255157470703,81.42484283447266,2.690000057220459,23.807891845703125
2015-04-02,28.04901885986328,22.21206283569336,101.14833068847656,26.22934341430664,131.3712158203125,69.43466186523438,0.5074459314346313,118.77417755126953,9.788576126098633,22.684070587158203,81.31517028808594,2.690000057220459,23.807891845703125
2015-04-06,28.503376007080078,22.28360366821289,102.15066528320312,26.91623306274414,132.82325744628906,69.37366485595703,0.5221440196037292,118.31696319580078,9.770256996154785,22.958683013916016,82.19253540039062,2.700000047683716,23.98562240600586
2015-04-07,28.203458786010742,22.148775100708008,102.16956329345703,26.366724014282227,134.04652404785156,68.24113464355469,0.5267221331596375,119.84091186523438,9.709193229675293,23.02733039855957,82.07289123535156,2.700000047683716,24.155620574951172
